timestamp,campaign_name,campaign_kind,case_label,git_commit,build_name,compiler,compiler_version,cmake_build_type,cxx_flags,node_name,job_id,threads,omp_places,omp_proc_bind,domain_size,end_time,step_size,preconditioner,output_disabled,repetition,wall_time_sec,user_time_sec,sys_time_sec,max_rss_kb,exit_code,stdout_path,stderr_path,time_path,measurements_dir,database_dir,command
2026-06-23T10:01:53.632914+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,1,cores,spread,96,10,0.4,jacobi,True,1,223.60,221.52,1.41,707576,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0001_d96_e10_t1_bind-spread_r01/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0001_d96_e10_t1_bind-spread_r01/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0001_d96_e10_t1_bind-spread_r01/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
2026-06-23T10:05:36.975087+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,1,cores,spread,96,10,0.4,jacobi,True,2,223.33,221.24,1.45,708356,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0002_d96_e10_t1_bind-spread_r02/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0002_d96_e10_t1_bind-spread_r02/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0002_d96_e10_t1_bind-spread_r02/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
2026-06-23T10:09:20.510163+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,1,cores,spread,96,10,0.4,jacobi,True,3,223.52,221.43,1.42,706856,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0003_d96_e10_t1_bind-spread_r03/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0003_d96_e10_t1_bind-spread_r03/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0003_d96_e10_t1_bind-spread_r03/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
2026-06-23T10:12:04.550777+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,16,cores,spread,96,10,0.4,jacobi,True,1,164.03,838.90,3.09,706224,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0004_d96_e10_t16_bind-spread_r01/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0004_d96_e10_t16_bind-spread_r01/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0004_d96_e10_t16_bind-spread_r01/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
2026-06-23T10:14:47.890784+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,16,cores,spread,96,10,0.4,jacobi,True,2,163.33,836.17,2.94,706392,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0005_d96_e10_t16_bind-spread_r02/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0005_d96_e10_t16_bind-spread_r02/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0005_d96_e10_t16_bind-spread_r02/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
2026-06-23T10:17:31.767362+00:00,jacobi-screen-opt-a,benchmark,,6c53c646234b5e183321e60bfe08353d81f6fc62,opt-a-build,c++,c++ (GCC) 11.5.0 20240719 (Red Hat 11.5.0-5),RelWithDebInfo,-O2 -g -DNDEBUG,mpsd0294,52760243,16,cores,spread,96,10,0.4,jacobi,True,3,163.87,836.45,2.97,705888,0,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0006_d96_e10_t16_bind-spread_r03/stdout.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0006_d96_e10_t16_bind-spread_r03/stderr.log,/work/scratch/kurse/kurs00102/aa51gony/minicfd/jacobi-screen-opt-a/2026-06-23T09-58-09.986413+00-00/runs/run_0006_d96_e10_t16_bind-spread_r03/time.txt,,,/work/home/kurse/kurs00102/aa51gony/minicfd/build/opt-a-build/minicfd -d 96 -e 10 -s 0.4 -p jacobi -l off --disable-output
